Make;Model;Annual Petroleum Consumption For Fuel Type1;Annual Petroleum Consumption For Fuel Type2;Time to charge at 120V;Time to charge at 240V;City Mpg For Fuel Type1;Unrounded City Mpg For Fuel Type1 (2);City Mpg For Fuel Type2;Unrounded City Mpg For Fuel Type2;City gasoline consumption;City electricity consumption;EPA city utility factor;Co2 Fuel Type1;Co2 Fuel Type2;Co2  Tailpipe For Fuel Type2;Co2  Tailpipe For Fuel Type1;Combined Mpg For Fuel Type1;Unrounded Combined Mpg For Fuel Type1;Combined Mpg For Fuel Type2;Unrounded Combined Mpg For Fuel Type2;Combined electricity consumption;Combined gasoline consumption;EPA combined utility factor;Cylinders;Engine displacement;Drive;EPA model type index;Engine descriptor;EPA Fuel Economy Score;Annual Fuel Cost For Fuel Type1;Annual Fuel Cost For Fuel Type2;Fuel Type;Fuel Type1;GHG Score;GHG Score Alternative Fuel;Highway Mpg For Fuel Type1;Unrounded Highway Mpg For Fuel Type1;Highway Mpg For Fuel Type2;Unrounded Highway Mpg For Fuel Type2;Highway gasoline consumption;Highway electricity consumption;EPA highway utility factor;Hatchback luggage volume;Hatchback passenger volume;ID;2 door luggage volume;4 door luggage volume;MPG Data;PHEV Blended;2-door passenger volume;4-door passenger volume;Range For Fuel Type1;Range  City For Fuel Type1;Range  City For Fuel Type2;Range  Highway For Fuel Type1;Range  Highway For Fuel Type2;Transmission;Unadjusted City Mpg For Fuel Type1;Unadjusted City Mpg For Fuel Type2;Unadjusted Highway Mpg For Fuel Type1;Unadjusted Highway Mpg For Fuel Type2;Vehicle Size Class;Year;You Save/Spend;Guzzler;Transmission descriptor;T Charger;S Charger;ATV Type;Fuel Type2;Epa Range For Fuel Type2;Electric motor;MFR Code;c240Dscr;charge240b;C240B Dscr;Created On;Modified On;Start-Stop;PHEV City;PHEV Highway;PHEV Combined;baseModel
Toyota;Corolla;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57020;4A-F     FFS;;2150;0;Regular;Regular Gasoline;;;28;0.0;0;0.0;0.0;0.0;0.0;0;0;4339;12;13;N;false;76;84;0;0.0;0.0;0.0;0.0;Automatic 3-spd;30.0;0.0;39.0;0.0;Subcompact Cars;1988;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla FX;12.39625;0.0;0.0;0.0;22;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57025;FFS;;2250;0;Regular;Regular Gasoline;;;27;0.0;0;0.0;0.0;0.0;0.0;14;86;4346;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;28.0;0.0;37.1795;0.0;Subcompact Cars;1988;-1750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;296.23333333333335;30;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1800;0;Regular;Regular Gasoline;;;35;0.0;0;0.0;0.0;0.0;0.0;0;0;25255;0;12;Y;false;0;92;0;0.0;0.0;0.0;0.0;Manual 5-spd;34.0;0.0;50.0;0.0;Compact Cars;2009;500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.52241935483871;0.0;0.0;0.0;29;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;328.38709677419354;31;0.0;0;0.0;0.0;0.0;0.0;4;1.8;;57040;DIESEL;;1800;0;Diesel;Diesel;;;35;0.0;0;0.0;0.0;0.0;0.0;20;85;26913;0;13;N;false;0;87;0;0.0;0.0;0.0;0.0;Automatic 3-spd;38.0;0.0;49.0;0.0;Compact Cars;1984;500;;;;;Diesel;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Hybrid AWD;6.76159090909091;0.0;0.0;0.0;47;47.0;0;0.0;0.0;0.0;0.0;199;-1;0.0;199.0;44;44.0;0;0.0;0.0;0.0;0.0;4;1.8;All-Wheel Drive;89;Hybrid;8;1200;0;Regular;Regular Gasoline;8;;41;41.0;0;0.0;0.0;0.0;0.0;0;0;47342;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);65.5;0.0;61.0;0.0;Compact Cars;2024;3500;;;;;Hybrid;;;207V Li-Ion;TYX;;0.0;;2023-11-06;2024-01-18;Y;0;0;0;Corolla
Toyota;Corolla;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57002;FFS;;2150;0;Regular;Regular Gasoline;;;27;0.0;0;0.0;0.0;0.0;0.0;0;0;12787;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic 3-spd;29.0;0.0;38.0;0.0;Compact Cars;1996;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.625357142857142;0.0;0.0;0.0;25;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;317.39285714285717;28;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57002;FFS;;1900;0;Regular;Regular Gasoline;;;32;0.0;0;0.0;0.0;0.0;0.0;0;0;13415;0;13;N;false;0;86;0;0.0;0.0;0.0;0.0;Manual 5-spd;32.2222;0.0;44.8718;0.0;Subcompact Cars;1997;0;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;27;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;296.23333333333335;30;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1800;0;Regular;Regular Gasoline;;;34;0.0;0;0.0;0.0;0.0;0.0;0;0;14265;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Manual 5-spd;34.3556;0.0;48.3532;0.0;Compact Cars;1998;500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Hatchback;9.597096774193549;0.0;0.0;0.0;28;28.1579;0;0.0;0.0;0.0;0.0;284;-1;0.0;284.0;31;31.1966;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;41;SIDI & PFI;7;1750;0;Regular;Regular Gasoline;7;;36;35.9365;0;0.0;0.0;0.0;0.0;18;85;44237;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 6-spd;36.9188;0.0;52.5454;0.0;Compact Cars;2022;750;;;;;;;;;TYX;;0.0;;2021-07-26;2021-10-26;N;0;0;0;Corolla
Toyota;Corolla;10.25896551724138;0.0;0.0;0.0;27;26.8491;0;0.0;0.0;0.0;0.0;-1;-1;0.0;306.44827586206895;29;29.4384;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;69;;;1850;0;Regular;Regular Gasoline;;;33;33.372;0;0.0;0.0;0.0;0.0;0;0;32182;0;12;N;false;0;92;0;0.0;0.0;0.0;0.0;Manual 5-spd;34.991;0.0;48.3487;0.0;Compact Cars;2012;250;;;;;;;;;TYX;;0.0;;2013-01-01;2016-09-26;;0;0;0;Corolla
Toyota;Corolla;9.597096774193549;0.0;0.0;0.0;28;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;286.6774193548387;31;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1750;0;Regular;Regular Gasoline;;;37;0.0;0;0.0;0.0;0.0;0.0;0;0;21882;0;14;Y;false;0;89;0;0.0;0.0;0.0;0.0;Manual 5-spd;35.7499;0.0;52.5496;0.0;Compact Cars;2006;750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Sport;11.018888888888888;0.0;0.0;0.0;25;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;329.14814814814815;27;0.0;0;0.0;0.0;0.0;0.0;4;1.6;;57036;FFS CA model;;2000;0;Regular;Regular Gasoline;;;31;0.0;0;0.0;0.0;0.0;0.0;12;78;27866;10;0;N;false;79;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;32.0;0.0;43.0;0.0;Subcompact Cars;1984;-500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.25896551724138;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;306.44827586206895;29;0.0;0;0.0;0.0;0.0;0.0;4;1.6;;57035;FFS CA model;;1850;0;Regular;Regular Gasoline;;;33;0.0;0;0.0;0.0;0.0;0.0;20;85;27988;0;13;N;false;0;87;0;0.0;0.0;0.0;0.0;Manual 5-spd;34.0;0.0;46.0;0.0;Compact Cars;1984;250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;13.52318181818182;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;1.6;4-Wheel or All-Wheel Drive;57007;4A-FE    FFS;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;6621;12;11;N;false;76;84;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.4444;0.0;36.0;0.0;Subcompact Cars;1990;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla All-Trac Wagon;13.52318181818182;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;1.6;4-Wheel or All-Wheel Drive;57007;4A-FE    FFS;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;6940;0;26;N;false;0;87;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.0;0.0;36.0;0.0;Small Station Wagons;1990;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.018888888888888;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;329.14814814814815;27;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57004;FFS;;2000;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;8816;0;13;Y;false;0;84;0;0.0;0.0;0.0;0.0;Manual 5-spd;31.1111;0.0;42.0;0.0;Subcompact Cars;1992;-500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;8.500285714285715;0.0;0.0;0.0;32;32.0;0;0.0;0.0;0.0;0.0;254;-1;0.0;254.0;35;35.0;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;48;SIDI & PFI;7;1550;0;Regular;Regular Gasoline;7;;41;41.0;0;0.0;0.0;0.0;0.0;0;0;45931;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);43.5;0.0;62.6994;0.0;Compact Cars;2023;1750;;;;;;;;;TYX;;0.0;;2022-10-03;2023-05-17;N;0;0;0;Corolla
Toyota;Corolla Wagon;11.442692307692308;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57007;4A-FE    FFS;;2050;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;6942;0;31;Y;false;0;88;0;0.0;0.0;0.0;0.0;Manual 5-spd;31.0;0.0;42.0;0.0;Small Station Wagons;1990;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.442692307692308;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;2050;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;14263;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Automatic 3-spd;30.9;0.0;42.0;0.0;Compact Cars;1998;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.625357142857142;0.0;0.0;0.0;25;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;317.39285714285717;28;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1900;0;Regular;Regular Gasoline;;;34;0.0;0;0.0;0.0;0.0;0.0;0;0;18604;0;14;Y;false;0;90;0;0.0;0.0;0.0;0.0;Automatic 4-spd;32.2;0.0;48.3;0.0;Compact Cars;2003;0;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Hatchback;8.264166666666668;0.0;0.0;0.0;32;32.0528;0;0.0;0.0;0.0;0.0;249;-1;0.0;249.0;36;35.7647;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;67;SIDI & PFI;8;1500;0;Regular;Regular Gasoline;8;;42;41.6616;0;0.0;0.0;0.0;0.0;18;85;40334;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);42.7963;0.0;62.2;0.0;Compact Cars;2019;2000;;;;;;;;;TYX;;0.0;;2018-06-27;2018-08-10;N;0;0;0;Corolla
Toyota;Corolla APEX;8.750294117647059;0.0;0.0;0.0;31;30.6746;0;0.0;0.0;0.0;0.0;264;-1;0.0;264.0;34;33.6302;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;26;SIDI & PFI;7;1600;0;Regular;Regular Gasoline;7;;38;38.1193;0;0.0;0.0;0.0;0.0;0;0;43298;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);40.692;0.0;56.1789;0.0;Compact Cars;2021;1500;;;;;;;;;TYX;;0.0;;2020-10-12;2021-04-26;N;0;0;0;Corolla
Toyota;Corolla;10.625357142857142;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;317.39285714285717;28;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57020;4A-F     FFS;;1900;0;Regular;Regular Gasoline;;;32;0.0;0;0.0;0.0;0.0;0.0;0;0;4341;12;13;Y;false;76;84;0;0.0;0.0;0.0;0.0;Manual 5-spd;33.0;0.0;45.0;0.0;Subcompact Cars;1988;0;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla APEX;8.750294117647059;0.0;0.0;0.0;31;30.6003;0;0.0;0.0;0.0;0.0;265;-1;0.0;265.0;34;33.5547;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;12;SIDI & PFI;7;1600;0;Regular;Regular Gasoline;7;;38;38.0439;0;0.0;0.0;0.0;0.0;0;0;44077;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);40.5794;0.0;56.0525;0.0;Compact Cars;2022;1500;;;;;;;;;TYX;;0.0;;2021-06-24;2021-10-26;N;0;0;0;Corolla
Toyota;Corolla Cross 4WD;9.917;0.0;0.0;0.0;29;29.0;0;0.0;0.0;0.0;0.0;293;-1;0.0;293.0;30;30.0;0;0.0;0.0;0.0;0.0;4;2.0;All-Wheel Drive;80;SIDI & PFI;6;1800;0;Regular;Regular Gasoline;6;;32;31.6472;0;0.0;0.0;0.0;0.0;0;0;46296;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);39.2519;0.0;50.7409;0.0;Small Sport Utility Vehicle 4WD;2023;500;;;;;;;;;TYX;;0.0;;2022-12-12;2023-05-17;Y;0;0;0;Corolla Cross
Toyota;Corolla Sport;11.442692307692308;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Rear-Wheel Drive;57020;FFS;;2050;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;12;77;3143;9;0;N;false;78;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;30.0;0.0;42.3077;0.0;Subcompact Cars;1987;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.625357142857142;0.0;0.0;0.0;25;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;317.39285714285717;28;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1900;0;Regular;Regular Gasoline;;;34;0.0;0;0.0;0.0;0.0;0.0;0;0;19675;0;14;Y;false;0;90;0;0.0;0.0;0.0;0.0;Automatic 4-spd;32.2;0.0;48.3;0.0;Compact Cars;2004;0;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Sport;11.442692307692308;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.6;;57031;FFS;;2050;0;Regular;Regular Gasoline;;;31;0.0;0;0.0;0.0;0.0;0.0;12;78;26771;10;0;N;false;79;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;30.0;0.0;43.0;0.0;Subcompact Cars;1984;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Hybrid;5.950200000000001;0.0;0.0;0.0;53;53.0;0;0.0;0.0;0.0;0.0;176;-1;0.0;176.0;50;50.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;86;Hybrid;8;1050;0;Regular;Regular Gasoline;8;;46;46.0;0;0.0;0.0;0.0;0.0;0;0;47339;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);77.1;0.0;72.2;0.0;Compact Cars;2024;4250;;;;;Hybrid;;;207V Li-Ion;TYX;;0.0;;2023-11-06;2024-01-18;Y;0;0;0;Corolla
Toyota;Corolla;8.750294117647059;0.0;0.0;0.0;31;30.8774;0;0.0;0.0;0.0;0.0;257;-1;0.0;257.0;34;34.2793;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;9;SIDI & PFI;7;1600;0;Regular;Regular Gasoline;7;;40;39.6137;0;0.0;0.0;0.0;0.0;0;0;42587;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);41.0;0.0;58.7;0.0;Compact Cars;2021;1500;;;;;;;;;TYX;;0.0;;2020-04-24;2020-08-24;N;0;0;0;Corolla
Toyota;Corolla FX;12.935217391304349;0.0;0.0;0.0;21;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;386.39130434782606;23;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57025;FFS;;2350;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;14;86;4345;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;26.0;0.0;37.0;0.0;Subcompact Cars;1988;-2250;;2MODE 2LKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Wagon;11.442692307692308;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57006;FFS;;2050;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;10161;0;31;Y;false;0;91;0;0.0;0.0;0.0;0.0;Manual 5-spd;30.0;0.0;42.3077;0.0;Small Station Wagons;1993;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla XLE;9.2971875;0.0;0.0;0.0;29;28.8851;0;0.0;0.0;0.0;0.0;274;-1;0.0;274.0;32;32.2071;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;3;;7;1700;0;Regular;Regular Gasoline;7;;37;37.4747;0;0.0;0.0;0.0;0.0;0;0;44072;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);38.0;0.0;55.1;0.0;Compact Cars;2022;1000;;;;;;;;;TYX;;0.0;;2021-06-24;2021-10-26;N;0;0;0;Corolla
Toyota;Corolla;9.2971875;0.0;0.0;0.0;29;28.6188;0;0.0;0.0;0.0;0.0;280;-1;0.0;280.0;32;31.5481;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;60;;8;1700;0;Regular;Regular Gasoline;8;;36;36.0592;0;0.0;0.0;0.0;0.0;0;0;34400;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Automatic (AV-S7);37.6032;0.0;52.7481;0.0;Midsize Cars;2014;1000;;;;;;;;;TYX;;0.0;;2013-01-01;2017-04-05;N;0;0;0;Corolla
Toyota;Corolla;9.597096774193549;0.0;0.0;0.0;28;28.3993;0;0.0;0.0;0.0;0.0;283;-1;0.0;283.0;31;31.275;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;131;;8;1750;0;Regular;Regular Gasoline;8;;36;35.6922;0;0.0;0.0;0.0;0.0;0;0;35503;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Automatic (AV-S7);37.2769;0.0;52.1422;0.0;Midsize Cars;2015;750;;;;;;;;;TYX;;0.0;;2014-08-12;2017-04-05;N;0;0;0;Corolla
Toyota;Corolla;10.25896551724138;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;306.44827586206895;29;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;3;;;1850;0;Regular;Regular Gasoline;;;34;0.0;0;0.0;0.0;0.0;0.0;0;0;26376;0;12;Y;false;0;92;0;0.0;0.0;0.0;0.0;Automatic 4-spd;34.2;0.0;48.4;0.0;Compact Cars;2010;250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Wagon;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57006;FFS;;2150;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;10160;0;31;Y;false;0;91;0;0.0;0.0;0.0;0.0;Automatic 4-spd;29.0;0.0;42.0;0.0;Small Station Wagons;1993;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Wagon;11.018888888888888;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;329.14814814814815;27;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57005;FFS;;2000;0;Regular;Regular Gasoline;;;31;0.0;0;0.0;0.0;0.0;0.0;0;0;12097;0;31;Y;false;0;91;0;0.0;0.0;0.0;0.0;Manual 5-spd;31.0;0.0;44.0;0.0;Small Station Wagons;1995;-500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.442692307692308;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;2050;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;15040;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Automatic 3-spd;30.9;0.0;42.0;0.0;Compact Cars;1999;-750;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
